"","ChEMBL ID","Name","Synonyms","Type","Max Phase","Molecular Weight","Targets"
"1614","CHEMBL466363",NA,NA,"Small molecule",0,476.74,17
"1615","CHEMBL491639","DEHYDRONOBILIN","Dehydronobilin","Small molecule",0,344.41,1
"1616","CHEMBL3394446",NA,NA,"Small molecule",0,506.6,1
"1617","CHEMBL509319",NA,NA,"Small molecule",0,190.2,11
"1618","CHEMBL452483","GUTTIFERONE A","Guttiferone A|Guttiferone-A","Small molecule",0,602.81,32
"1619","CHEMBL450288","XANTHOXYLIN","Xanthoxylin","Small molecule",0,196.2,21
"1620","CHEMBL1980408","NARCIPRIMINE","Narciprimine","Small molecule",0,271.23,57
"1621","CHEMBL292945",NA,"5-Methoxy Podophyllotoxin|5-Methoxypodophyllotoxin","Small molecule",0,444.44,5
"1622","CHEMBL226507","SINENSETIN","Sinensetin","Small molecule",0,372.37,36
"1623","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1624","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1625","CHEMBL1976532",NA,NA,"Small molecule",0,326.3,55
"1626","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"1627","CHEMBL3808458",NA,NA,"Small molecule",0,368.39,1
"1628","CHEMBL483414","PYRAMIDATINE","Pyramidatine","Small molecule",0,322.41,8
"1629","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1630","CHEMBL469284","BETULONE","Betulone","Small molecule",0,440.71,33
"1631","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"1632","CHEMBL111134","HYDROXYCHAVICOL","Hydroxychavicol","Small molecule",0,150.18,29
"1633","CHEMBL555017","GAMBOGIC ACID","(-)-Gambogic Acid|Gambogic Acid|R-Gambogic Acid","Small molecule",0,628.76,74
"1634","CHEMBL522112",NA,"NSC-176323","Small molecule",0,378.38,75
"1635","CHEMBL89905","4'-DEMETHYLDEOXYPODOPHYLLOTOXIN","4'-Demethyldeoxypodophyllotoxin|4-Demethyl-Deoxypodophyllotoxin","Small molecule",0,384.38,34
"1636","CHEMBL470658","CHITRANONE","Chitranone","Small molecule",0,374.35,13
"1637","CHEMBL486986","POMOLIC ACID","Pomolic Acid","Small molecule",0,472.71,69
"1638","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1639","CHEMBL450288","XANTHOXYLIN","Xanthoxylin","Small molecule",0,196.2,21
"1640","CHEMBL504757","ISOTETRANDRINE","(R,S)-TETRANDRINE|1-ISOTETRANDRINE|ISOSINOMENIN A|ISOSINOMENINE A|ISOTETRANDRINE|NSC-97338|O,O'-DIMETHYLOBAMEGINE|O,O'-DIMETHYLSTEPHOLINE|O-METHYLBERBAMINE","Small molecule",0,622.76,67
"1641","CHEMBL1762127",NA,NA,"Small molecule",0,450.7,3
"1642","CHEMBL452201",NA,"(-)-Xylopine","Small molecule",0,295.34,10
"1643","CHEMBL511805","ALPHITOLIC ACID","Alphitolic Acid","Small molecule",0,472.71,19
"1644","CHEMBL3632934",NA,NA,"Small molecule",0,614.86,2
"1645","CHEMBL1241050",NA,NA,"Small molecule",0,236.27,8
"1646","CHEMBL426753","MOGROSIDE III A2","mogroside III A2","Small molecule",0,963.16,3
"1647","CHEMBL463317","VOACRISTINE","19(S)-Heyneanine","Small molecule",0,384.48,6
"1648","CHEMBL507001","DIOSCIN","Dioscin","Small molecule",0,869.06,60
"1649","CHEMBL557810",NA,"5-Methoxymethylrhazinilam","Small molecule",0,338.45,2
"1650","CHEMBL3358070",NA,NA,"Small molecule",0,326.44,2
"1651","CHEMBL1165590","VINDOLININE","Vindolinine","Small molecule",0,336.44,5
"1652","CHEMBL459267",NA,"6-Methoxy-Tremetone","Small molecule",0,232.28,8
"1653","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"1654","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1655","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"1656","CHEMBL1224369",NA,NA,"Small molecule",0,326.3,2
"1657","CHEMBL1967951",NA,NA,"Small molecule",0,457.43,59
"1658","CHEMBL47386","EPIGALLOCATECHIN","(-)-Epigallocatechin|Epigallocatechin","Small molecule",0,306.27,116
"1659","CHEMBL455056","CUCURBITACIN E","Cucurbitacin E","Small molecule",0,556.7,97
"1660","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1661","CHEMBL1949694","GYPENSAPOGENIN D","Gypensapogenin D","Small molecule",0,454.7,3
"1662","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"1663","CHEMBL447997",NA,"Iso-Gamma-Fagarine","Small molecule",0,229.24,11
"1664","CHEMBL457820","DICHOTOMINE B",NA,"Small molecule",0,272.26,1
"1665","CHEMBL243829","FLAVOKAWAIN A",NA,"Small molecule",0,314.34,38
"1666","CHEMBL491174","PRUNETIN","Prunetin","Small molecule",0,284.27,27
"1667","CHEMBL3233972",NA,NA,"Small molecule",0,334.46,6
"1668","CHEMBL25948","SHOGAOL","6-Shogaol|Trans-6-Shogaol","Small molecule",0,276.38,38
"1669","CHEMBL458847",NA,NA,"Small molecule",0,314.29,3
"1670","CHEMBL108861","METHYLEUGENOL","Methyl Eugenol|Methyleugenol","Small molecule",0,178.23,52
"1671","CHEMBL25948","SHOGAOL","6-Shogaol|Trans-6-Shogaol","Small molecule",0,276.38,38
"1672","CHEMBL450497","LUTEOSIDE B","luteoside B","Small molecule",0,756.71,3
"1673","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"1674","CHEMBL2012419","PHOYUNBENE D","Phoyunbene D","Small molecule",0,286.33,3
"1675","CHEMBL224481","CABRALEONE","Cabraleone","Small molecule",0,458.73,11
"1676","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1677","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"1678","CHEMBL182120","VOACANGINE","Voacangine","Small molecule",0,368.48,16
"1679","CHEMBL518601","ROCAGLOIC ACID","Rocagloic Acid","Small molecule",0,478.5,11
"1680","CHEMBL464877","DESACYLCYNAROPICRIN","Desacylcynaropicrin","Small molecule",0,262.3,8
"1681","CHEMBL461207","NOTOAMIDE F","Notoamide F","Small molecule",0,461.56,1
"1682","CHEMBL1801976",NA,"N-Acetylgitingensine","Small molecule",0,371.52,1
"1683","CHEMBL2334868","MICROGREWIAPINE A","Microgrewiapine A","Small molecule",0,263.43,4
"1684","CHEMBL479282","DIELSIQUINONE","Dielsiquinone","Small molecule",0,269.26,5
"1685","CHEMBL238628","ALPINUMISOFLAVONE","Alpinum Isoflavone|Alpinumisoflavone","Small molecule",0,336.34,18
"1686","CHEMBL250872","SYRINGIN","Syringin","Small molecule",0,372.37,20
"1687","CHEMBL1215434","PHYSALIN F","Physalin F","Small molecule",0,526.54,28
"1688","CHEMBL519099","(+)-EUDESMIN","(+)-Eudesmin|(+)-Pinoresinol Dimethyl Ether","Small molecule",0,386.44,17
"1689","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"1690","CHEMBL1928000","CLETHROIDOSIDE F","clethroidoside F","Small molecule",0,1163.31,5
"1691","CHEMBL525180",NA,NA,"Small molecule",0,434.66,2
"1692","CHEMBL1230782",NA,"L-Alpha-Aminobutyric Acid","Small molecule",0,103.12,2
"1693","CHEMBL398325","TYLOPHORININE","Tylophorinine","Small molecule",0,379.46,63
"1694","CHEMBL465075","JABOROSALACTONE A",NA,"Small molecule",0,454.61,4
"1695","CHEMBL73991","TERNATIN","Ternatin","Small molecule",0,374.35,75
"1696","CHEMBL518262","ERYTHRALINE","Erythraline","Small molecule",0,297.35,1
"1697","CHEMBL452184","OBOLACTONE","Obolactone","Small molecule",0,310.35,7
"1698","CHEMBL1078839",NA,"10'R-Karatavicinol","Small molecule",0,400.52,7
"1699","CHEMBL451518",NA,"NSC-324637","Small molecule",0,222.2,9
"1700","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1701","CHEMBL1689801","7-HYDROXYHEPTAPHYLLINE","7-Hydroxyheptaphylline","Small molecule",0,295.34,7
"1702","CHEMBL486599",NA,NA,"Small molecule",0,258.23,3
"1703","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1704","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1705","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1706","CHEMBL3309442",NA,NA,"Small molecule",0,356.37,1
"1707","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1708","CHEMBL373982","PSEUDOLARIC ACID C2","Pseudolaric Acid C2","Small molecule",0,418.44,15
"1709","CHEMBL504757","ISOTETRANDRINE","(R,S)-TETRANDRINE|1-ISOTETRANDRINE|ISOSINOMENIN A|ISOSINOMENINE A|ISOTETRANDRINE|NSC-97338|O,O'-DIMETHYLOBAMEGINE|O,O'-DIMETHYLSTEPHOLINE|O-METHYLBERBAMINE","Small molecule",0,622.76,67
"1710","CHEMBL1669185","CHLORAEUDOLIDE","Chloraeudolide","Small molecule",0,282.34,9
"1711","CHEMBL2003988",NA,NA,"Small molecule",0,160.21,54
"1712","CHEMBL292945",NA,"5-Methoxy Podophyllotoxin|5-Methoxypodophyllotoxin","Small molecule",0,444.44,5
"1713","CHEMBL250872","SYRINGIN","Syringin","Small molecule",0,372.37,20
"1714","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1715","CHEMBL108862","CHAVICOL","4-Allyl-Phenol","Small molecule",0,134.18,4
"1716","CHEMBL505789","HORDENINE","Hordenine","Small molecule",0,165.24,7
"1717","CHEMBL509005","ORTHOSIPHOL U","Orthosiphol U","Small molecule",0,614.69,1
"1718","CHEMBL457304",NA,NA,"Small molecule",0,464.38,2
"1719","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"1720","CHEMBL523290",NA,"8-Acetylharpagide|8-O-Acetylharpagide","Small molecule",0,406.38,9
"1721","CHEMBL513197","SANDARACOPIMARIC ACID","Sandaracopimaric Acid","Small molecule",0,302.46,11
"1722","CHEMBL462959","ROSTRATIN A","Rostratin A","Small molecule",0,428.53,9
"1723","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1724","CHEMBL242273","SAFROLE","SAFROLE|Safrole|Shikimol","Small molecule",0,162.19,140
"1725","CHEMBL1652224","AMIJIOL-7,10-DIACETATE","Amijiol-7,10-Diacetate","Small molecule",0,420.55,7
"1726","CHEMBL458347","GLAUCARUBINONE","NSC-14975","Small molecule",0,494.54,84
"1727","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1728","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1729","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1730","CHEMBL396085","CEPHARADIONE B","cepharadione B","Small molecule",0,321.33,6
"1731","CHEMBL468876",NA,NA,"Small molecule",0,328.32,11
"1732","CHEMBL512541","PODORHIZOL","Podorhizol","Small molecule",0,416.43,8
"1733","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1734","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"1735","CHEMBL486986","POMOLIC ACID","Pomolic Acid","Small molecule",0,472.71,69
"1736","CHEMBL1221986","WITHAFERIN A","NSC-101088","Small molecule",0,470.61,48
"1737","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1738","CHEMBL1254507","GENTISIDE K","Gentiside K","Small molecule",0,490.77,1
"1739","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1740","CHEMBL518356","CALANOLIDE F","Calanolide F","Small molecule",0,370.45,3
"1741","CHEMBL463045","JABOROSALACTONE 1","Jaborosalactone 1|Jaborosalactone1","Small molecule",0,464.56,8
"1742","CHEMBL1087512","LECANINDOLE B",NA,"Small molecule",0,351.49,6
"1743","CHEMBL3109322",NA,NA,"Small molecule",0,428.7,4
"1744","CHEMBL2332349",NA,NA,"Small molecule",0,538.5,6
"1745","CHEMBL362071","COPTISINE",NA,"Small molecule",0,320.32,6
"1746","CHEMBL257490","HENTRIACONTANE","Hentriacontane|N-Hentriacontane","Small molecule",0,436.85,2
"1747","CHEMBL453802","LUPENYL ACETATE","Lupenyl Acetate|Lupeol Acetate|Lupeyl Acetate","Small molecule",0,468.77,12
"1748","CHEMBL507459",NA,NA,"Small molecule",0,726.9,1
"1749","CHEMBL488203","INTEGERRIMINE","Integerrimine","Small molecule",0,335.4,8
"1750","CHEMBL463602",NA,NA,"Small molecule",0,262.3,10
"1751","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1752","CHEMBL500276","MONTACIN","Montacin","Small molecule",0,610.87,9
"1753","CHEMBL78010","PECTOLINARIGENIN","NSC-106403","Small molecule",0,314.29,61
"1754","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1755","CHEMBL512631","FORRESTIN C","Forrestin C","Small molecule",0,494.58,3
"1756","CHEMBL505789","HORDENINE","Hordenine","Small molecule",0,165.24,7
"1757","CHEMBL22533","DICTAMNINE","4-Methoxyfuro[2,3-B]Quinoline|Dictamine|Dictamnine","Small molecule",0,199.21,19
"1758","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1759","CHEMBL473465","MARCANIN A",NA,"Small molecule",0,239.23,8
"1760","CHEMBL307373",NA,NA,"Small molecule",0,376.32,59
"1761","CHEMBL464176",NA,"13-Epi-Sclareol|13-Epi-Scloreol","Small molecule",0,308.51,40
"1762","CHEMBL462801","Rapanone",NA,"Small molecule",0,322.45,14
"1763","CHEMBL464115","ORTHOSIPHONONE C","Orthosiphonone C","Small molecule",0,528.6,1
"1764","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"1765","CHEMBL518704",NA,NA,"Small molecule",0,524.56,3
"1766","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1767","CHEMBL108861","METHYLEUGENOL","Methyl Eugenol|Methyleugenol","Small molecule",0,178.23,52
"1768","CHEMBL499727",NA,NA,"Small molecule",0,1031.2,2
"1769","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1770","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"1771","CHEMBL1957989",NA,NA,"Small molecule",0,444.53,4
"1772","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"1773","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"1774","CHEMBL138270",NA,"6-Hydroxythiobinupharidine","Small molecule",0,510.74,4
"1775","CHEMBL488748","MONOMARGINE","Monomargine","Small molecule",0,248.24,3
"1776","CHEMBL77588",NA,NA,"Small molecule",0,360.32,3
"1777","CHEMBL230589",NA,NA,"Small molecule",0,230.26,2
"1778","CHEMBL490355","SULFURETIN","Sulfuretin","Small molecule",0,270.24,97
"1779","CHEMBL93355","KOPSININE","Kopsinine","Small molecule",0,338.45,1
"1780","CHEMBL1254430","GENTISIDE I","Gentiside I","Small molecule",0,448.69,1
"1781","CHEMBL523730","ORTHOSIPHOL Y","11-Debenzoyloxyorthosiphol D","Small molecule",0,448.51,1
"1782","CHEMBL1968658",NA,NA,"Small molecule",0,306.36,70
"1783","CHEMBL1240592",NA,"(S)-Goniothalamin","Small molecule",0,200.24,14
"1784","CHEMBL564301","TABERNAEMONTANINE","Tabernaemontanine","Small molecule",0,354.45,5
"1785","CHEMBL448502",NA,NA,"Small molecule",0,204.36,8
"1786","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"1787","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"1788","CHEMBL457304",NA,NA,"Small molecule",0,464.38,2
"1789","CHEMBL575125","CARANINE","Caranine","Small molecule",0,271.32,6
"1790","CHEMBL376350",NA,"24-Methylenecycloartanol","Small molecule",0,440.76,4
"1791","CHEMBL2007233",NA,NA,"Small molecule",0,457.43,66
"1792","CHEMBL514883","KNIPHOLONE","(+)-M-Knipholone|Knipholone","Small molecule",0,434.4,10
"1793","CHEMBL1923076",NA,NA,"Small molecule",0,448.42,3
"1794","CHEMBL483012","CANOPHYLLOL","Canophyllol","Small molecule",0,442.73,8
"1795","CHEMBL1223852",NA,"Alpha-Tocopherylquinone","Small molecule",0,446.72,27
"1796","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"1797","CHEMBL1829658","DALBERGIN","Dalbergin","Small molecule",0,268.27,6
"1798","CHEMBL234717",NA,NA,"Small molecule",0,356.33,2
"1799","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"1800","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"1801","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1802","CHEMBL1215114","CIPADESIN Q","Cipadesin Q","Small molecule",0,530.61,5
"1803","CHEMBL501316","ELAEODENDROSIDE V","elaeodendroside V","Small molecule",0,730.8,2
"1804","CHEMBL509471",NA,"11,19-Dideoxyfistularin-3","Small molecule",0,1082.02,4
"1805","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"1806","CHEMBL461985",NA,NA,"Small molecule",0,192.21,12
"1807","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1808","CHEMBL218538","CASEANIGRESCEN C","Caseanigrescen C","Small molecule",0,562.66,1
"1809","CHEMBL87333","CIS-RESVERATROL","(Z)-Resveratrol|Cis-Resveratrol","Small molecule",0,228.25,54
"1810","CHEMBL1784743","TRIGOHOWNIN A","Trigohownin A","Small molecule",0,734.8,1
"1811","CHEMBL3264622",NA,NA,"Small molecule",0,302.33,1
"1812","CHEMBL3121587",NA,NA,"Small molecule",0,532.76,4
"1813","CHEMBL491174","PRUNETIN","Prunetin","Small molecule",0,284.27,27
"1814","CHEMBL2386702",NA,NA,"Small molecule",0,522.59,4
"1815","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1816","CHEMBL152377",NA,NA,"Small molecule",0,298.34,4
"1817","CHEMBL464649","EPIFRIEDELINOL","3Beta-Friedelanol|3Beta-Hydroxyfriedelane","Small molecule",0,428.75,11
"1818","CHEMBL3120657",NA,"(-)-Allo-Aromadendrene","Small molecule",0,204.36,9
"1819","CHEMBL1967731",NA,NA,"Small molecule",0,147.13,58
"1820","CHEMBL164660","PSORALEN","FICUSIN|NSC-404562|PSORALEN","Small molecule",1,186.17,55
"1821","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1822","CHEMBL463526","LICARIN A","NSC-16743","Small molecule",0,326.39,19
"1823","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"1824","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1825","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1826","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1827","CHEMBL2148106","DEBROMOAPLYSIATOXIN","Debromoaplysiatoxin","Small molecule",0,592.73,18
"1828","CHEMBL75978","5-DEMETHYLNOBILETIN","5-demethyl nobiletin|5-demethylnobiletin","Small molecule",0,388.37,70
"1829","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1830","CHEMBL257490","HENTRIACONTANE","Hentriacontane|N-Hentriacontane","Small molecule",0,436.85,2
"1831","CHEMBL453558","JAPONICONE A",NA,"Small molecule",0,536.67,4
"1832","CHEMBL47386","EPIGALLOCATECHIN","(-)-Epigallocatechin|Epigallocatechin","Small molecule",0,306.27,116
"1833","CHEMBL238188","OSAJIN",NA,"Small molecule",0,404.46,71
"1834","CHEMBL1080122","ERIOBOFURAN","Eriobofuran","Small molecule",0,244.25,4
"1835","CHEMBL1992900",NA,NA,"Small molecule",0,374.35,62
"1836","CHEMBL137803","ISOALANTOLACTONE","Iso-Alantolacton|Isoalantolactone","Small molecule",0,232.32,26
"1837","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1838","CHEMBL464952",NA,NA,"Small molecule",0,404.46,1
"1839","CHEMBL244969","(+/-)-ANTOFINE","(+/-)-Antofine","Small molecule",0,363.46,10
"1840","CHEMBL3426505",NA,NA,"Small molecule",0,302.46,8
"1841","CHEMBL73930","TANGERETIN","NSC-53909","Small molecule",0,372.37,99
"1842","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1843","CHEMBL561084",NA,NA,"Small molecule",0,280.32,2
"1844","CHEMBL453876","MAMMEA A/AC",NA,"Small molecule",0,392.45,2
"1845","CHEMBL123","ELLIPTECINE","Ellipticine|TCMDC-125546","Small molecule",0,246.31,283
"1846","CHEMBL464889",NA,NA,"Small molecule",0,364.35,5
"1847","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"1848","CHEMBL461608","RHUSCHALCONE II","rhuschalcone II","Small molecule",0,510.5,58
"1849","CHEMBL53566","TYROSOL","tyrosol","Small molecule",0,138.17,33
"1850","CHEMBL1087512","LECANINDOLE B",NA,"Small molecule",0,351.49,6
"1851","CHEMBL495276","DIGIFERRUGINOL","Digiferruginol","Small molecule",0,254.24,1
"1852","CHEMBL1095348","CHIKUSETSUSAPONIN IVA","Chikusetsusaponin Iva","Small molecule",0,794.98,11
"1853","CHEMBL1628271","VOBASINE","Vobasine","Small molecule",0,352.43,4
"1854","CHEMBL451168","BUTIN","(-)-BUTIN|BUTIN","Small molecule",0,272.26,4
"1855","CHEMBL481972","PEDICIN","Pedicin","Small molecule",0,330.34,54
"1856","CHEMBL465800",NA,NA,"Small molecule",0,510.54,9
"1857","CHEMBL234716","GLAZIOVIANIN A",NA,"Small molecule",0,386.36,39
"1858","CHEMBL514350",NA,NA,"Small molecule",0,516.76,1
"1859","CHEMBL1835966","ISOCHAMANETIN","Isochamanetin","Small molecule",0,362.38,3
"1860","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1861","CHEMBL462894","GENIPOSIDE","Geniposide","Small molecule",0,388.37,15
"1862","CHEMBL502366","CAROLIN A",NA,"Small molecule",0,622.93,2
"1863","CHEMBL25080","DL-PHENYLALANINE",NA,"Small molecule",0,165.19,59
"1864","CHEMBL117","CHRYSIN","NSC-407436","Small molecule",0,254.24,245
"1865","CHEMBL93353","ARISTOLOCHIC ACID","Aristolochic Acid I","Small molecule",0,341.28,97
"1866","CHEMBL507323","HALIGRAMIDE A",NA,"Small molecule",0,784.04,4
"1867","CHEMBL75978","5-DEMETHYLNOBILETIN","5-demethyl nobiletin|5-demethylnobiletin","Small molecule",0,388.37,70
"1868","CHEMBL469670",NA,NA,"Small molecule",0,314.43,7
"1869","CHEMBL519713",NA,NA,"Small molecule",0,264.32,1
"1870","CHEMBL21396","SKIMMIANINE","Skimmianine","Small molecule",0,259.26,43
"1871","CHEMBL1081414","SHANZHISIDE METHYL ESTER","Shanzhiside Methyl Ester","Small molecule",0,406.38,6
"1872","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"1873","CHEMBL1095954",NA,"(E)-Cinnamyl (E)-Cinnamate","Small molecule",0,264.32,3
"1874","CHEMBL455056","CUCURBITACIN E","Cucurbitacin E","Small molecule",0,556.7,97
"1875","CHEMBL1835968","DICHAMANETIN","Dichamanetin","Small molecule",0,468.51,7
"1876","CHEMBL251251","Rubiadin",NA,"Small molecule",0,254.24,6
"1877","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"1878","CHEMBL451518",NA,"NSC-324637","Small molecule",0,222.2,9
"1879","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"1880","CHEMBL434750","ERGOSTEROL PEROXIDE","Ergosterol Peroxide","Small molecule",0,428.66,26
"1881","CHEMBL556064",NA,NA,"Small molecule",0,580.67,3
"1882","CHEMBL226084","CYCLOARTENONE","Cycloartenone","Small molecule",0,424.71,4
"1883","CHEMBL501769","CAMELLIASIDE B",NA,"Small molecule",0,726.64,3
